"order_id";"customer_id";"order_date";"status";"total_amount";"discount_pct"
25167;3223;"2023-01-25 11:00:00";"delivered";622.91;20.0
25168;291;"2023-12-04 19:00:00";"shipped";4501.76;0.0
25169;4526;"2023-05-29 19:00:00";"pending";390.11;5.0
25170;3181;"2023-12-29 08:00:00";"delivered";2005.65;0.0
25171;969;"2023-06-17 17:00:00";"delivered";1489.22;5.0
25172;4342;"2023-06-16 08:00:00";"shipped";1262.13;10.0
25173;1418;"2023-02-03 12:00:00";"delivered";1688.53;5.0
25174;4746;"2023-05-21 02:00:00";"pending";989.48;10.0
25175;2196;"2023-07-17 19:00:00";"delivered";447.17;0.0
25176;2665;"2023-03-24 07:00:00";"shipped";86.94;0.0
25177;4440;"2023-09-29 02:00:00";"delivered";903.16;5.0
25178;1938;"2023-01-02 09:00:00";"delivered";161.06;0.0
25179;4330;"2023-08-23 06:00:00";"delivered";381.15;5.0
25180;4284;"2023-06-14 20:00:00";"pending";723.06;0.0
25181;2444;"2023-08-05 02:00:00";"delivered";1500.6;0.0
25182;2806;"2023-09-01 07:00:00";"shipped";1041.5;0.0
25183;3685;"2023-06-07 21:00:00";"delivered";393.45;5.0
25184;4176;"2023-08-18 12:00:00";"cancelled";833.51;10.0
25185;2199;"2023-07-27 10:00:00";"delivered";1673.75;5.0
25186;1614;"2023-11-27 01:00:00";"delivered";439.48;10.0
25187;4991;"2023-07-17 14:00:00";"processing";304.57;0.0
25188;4816;"2023-05-29 08:00:00";"pending";191.12;10.0
25189;2869;"2023-08-02 15:00:00";"shipped";878.35;0.0
25190;37;"2023-04-08 01:00:00";"pending";1300.85;0.0
25191;1559;"2023-07-31 06:00:00";"processing";1065.82;10.0
25192;3806;"2023-12-12 10:00:00";"processing";706.05;5.0
25193;4878;"2023-12-11 03:00:00";"cancelled";840.41;5.0
25194;774;"2023-05-20 05:00:00";"delivered";1510.94;0.0
25195;4968;"2023-09-28 13:00:00";"shipped";1100.57;0.0
25196;4110;"2023-02-25 14:00:00";"cancelled";1088.83;0.0
25197;3098;"2023-08-22 16:00:00";"shipped";518.25;0.0
25198;107;"2023-01-08 16:00:00";"shipped";1548.93;0.0
25199;376;"2023-09-27 15:00:00";"delivered";243.22;10.0
25200;372;"2023-01-19 13:00:00";"delivered";757.02;5.0
25201;1353;"2023-03-31 07:00:00";"shipped";375.45;20.0
25202;4016;"2023-12-31 13:00:00";"shipped";1364.44;0.0
25203;4310;"2023-01-02 18:00:00";"delivered";910.84;10.0
25204;1440;"2023-06-12 08:00:00";"delivered";1059.35;10.0
25205;166;"2023-01-22 21:00:00";"shipped";55.16;0.0
25206;1668;"2023-07-26 16:00:00";"processing";205.23;0.0
25207;2439;"2023-12-14 14:00:00";"processing";896.51;0.0
25208;352;"2023-09-29 10:00:00";"processing";733.72;0.0
25209;1571;"2023-10-20 16:00:00";"delivered";572.07;0.0
25210;338;"2023-02-14 03:00:00";"delivered";1155.83;5.0
25211;1034;"2023-07-20 07:00:00";"processing";2118.2;0.0
25212;4778;"2023-05-04 05:00:00";"shipped";954.98;5.0
25213;3543;"2023-06-25 01:00:00";"shipped";384.62;0.0
25214;3776;"2023-11-26 23:00:00";"delivered";1303.98;15.0
25215;986;"2023-05-14 21:00:00";"cancelled";539.88;20.0
25216;3570;"2023-04-13 23:00:00";"pending";1752.91;0.0
25217;3887;"2023-03-29 08:00:00";"shipped";386.71;0.0
25218;3798;"2023-06-13 18:00:00";"delivered";1426.78;0.0
25219;1907;"2023-06-05 10:00:00";"processing";800.67;10.0
25220;1590;"2023-04-19 20:00:00";"processing";1256.43;0.0
25221;4793;"2023-10-31 14:00:00";"pending";151.65;5.0
25222;3538;"2023-09-09 12:00:00";"pending";685.12;0.0
25223;2520;"2023-12-14 07:00:00";"shipped";878.87;10.0
25224;4892;"2023-08-30 04:00:00";"delivered";392.25;10.0
25225;2133;"2023-05-17 07:00:00";"processing";82.74;0.0
25226;3545;"2023-11-30 08:00:00";"shipped";886.95;0.0
25227;954;"2023-07-26 09:00:00";"shipped";107.38;0.0
25228;4881;"2023-06-14 12:00:00";"delivered";36.53;10.0
25229;1045;"2023-07-13 21:00:00";"delivered";674.21;20.0
25230;1809;"2023-08-10 08:00:00";"cancelled";187.5;0.0
25231;3557;"2023-03-04 08:00:00";"delivered";644.24;0.0
25232;920;"2023-11-12 09:00:00";"processing";814.03;15.0
25233;3315;"2023-09-29 09:00:00";"delivered";495.35;10.0
25234;4959;"2023-10-06 05:00:00";"shipped";1138.17;0.0
25235;4459;"2023-07-27 10:00:00";"delivered";579.96;0.0
25236;2022;"2023-11-01 00:00:00";"delivered";229.15;20.0
25237;169;"2023-08-17 18:00:00";"delivered";654.18;5.0
25238;3906;"2023-09-02 07:00:00";"delivered";2166.42;5.0
25239;115;"2023-02-18 06:00:00";"shipped";325.76;0.0
25240;906;"2023-11-18 20:00:00";"processing";265.52;0.0
25241;1520;"2023-01-13 04:00:00";"pending";1193.1;0.0
25242;4894;"2023-09-04 13:00:00";"delivered";1516.82;20.0
25243;1741;"2023-09-13 18:00:00";"shipped";210.96;0.0
25244;320;"2023-01-08 14:00:00";"cancelled";321.43;5.0
25245;1609;"2023-08-23 10:00:00";"pending";2788.46;5.0
25246;281;"2023-10-15 18:00:00";"shipped";1360.84;0.0
25247;3158;"2023-01-31 11:00:00";"shipped";231.73;0.0
25248;703;"2023-09-05 11:00:00";"shipped";170.6;0.0
25249;1420;"2023-07-21 09:00:00";"pending";479.71;0.0
25250;2862;"2023-05-30 15:00:00";"delivered";255.24;20.0
25251;3172;"2023-01-08 10:00:00";"delivered";140.65;0.0
25252;1675;"2023-06-27 15:00:00";"shipped";436.52;0.0
25253;1444;"2023-08-07 08:00:00";"shipped";2069.6;5.0
25254;62;"2023-11-14 12:00:00";"shipped";681.73;5.0
25255;1700;"2023-11-07 16:00:00";"pending";813.48;5.0
25256;3355;"2023-08-24 01:00:00";"processing";78.29;0.0
25257;775;"2023-03-24 20:00:00";"delivered";247.91;5.0
25258;1644;"2023-03-14 07:00:00";"pending";1774.24;15.0
25259;2311;"2023-11-17 21:00:00";"pending";1149.02;0.0
25260;478;"2023-01-16 17:00:00";"cancelled";379.56;0.0
25261;2296;"2023-08-07 09:00:00";"cancelled";1163.44;0.0
25262;1085;"2023-06-08 08:00:00";"delivered";1923.37;0.0
25263;3192;"2023-05-29 09:00:00";"delivered";1490.3;0.0
25264;4146;"2023-02-23 16:00:00";"shipped";135.99;0.0
25265;2019;"2023-10-19 07:00:00";"pending";28.98;0.0
25266;2429;"2023-08-12 00:00:00";"delivered";1165.24;0.0
25267;3653;"2023-05-13 01:00:00";"shipped";501.7;0.0
25268;292;"2023-07-16 04:00:00";"delivered";2324.54;0.0
25269;533;"2023-11-29 08:00:00";"shipped";538.09;0.0
25270;2881;"2023-03-28 11:00:00";"shipped";1036.44;5.0
25271;3967;"2023-09-26 17:00:00";"shipped";582.83;0.0
25272;3834;"2023-09-05 04:00:00";"delivered";2198.48;0.0
25273;4482;"2023-11-29 11:00:00";"delivered";709.26;20.0
25274;4861;"2023-01-31 23:00:00";"delivered";138.27;5.0
25275;4643;"2023-07-26 16:00:00";"shipped";532.7;0.0
25276;1809;"2023-04-21 09:00:00";"delivered";443.87;10.0
25277;4830;"2023-07-14 19:00:00";"delivered";3081.68;0.0
25278;2145;"2023-06-16 14:00:00";"delivered";225.28;0.0
25279;3889;"2023-05-07 22:00:00";"delivered";540.41;0.0
25280;2913;"2023-07-07 01:00:00";"processing";772.63;0.0
25281;2247;"2023-06-28 06:00:00";"delivered";77.12;5.0
25282;1123;"2023-11-27 07:00:00";"delivered";665.48;20.0
25283;4164;"2023-06-18 05:00:00";"delivered";894.12;0.0
25284;4612;"2023-07-06 22:00:00";"processing";33.29;15.0
25285;4918;"2023-06-18 06:00:00";"processing";1384.15;0.0
25286;4532;"2023-05-21 05:00:00";"delivered";304.48;0.0
25287;4840;"2023-08-17 19:00:00";"processing";517.07;5.0
25288;2017;"2023-09-28 13:00:00";"shipped";912.74;0.0
25289;311;"2023-10-09 21:00:00";"shipped";255.64;5.0
25290;1454;"2023-05-19 22:00:00";"delivered";896.3;5.0
25291;786;"2023-03-20 11:00:00";"shipped";150.64;0.0
25292;2772;"2023-08-06 18:00:00";"delivered";1539.18;0.0
25293;4353;"2023-04-15 20:00:00";"delivered";1049.87;5.0
25294;1081;"2023-03-23 10:00:00";"delivered";47.18;5.0
25295;1110;"2023-09-18 08:00:00";"shipped";1214.33;5.0
25296;1090;"2023-07-26 11:00:00";"pending";2956.34;0.0
25297;2600;"2023-01-22 03:00:00";"pending";1105.86;0.0
25298;1648;"2023-09-12 00:00:00";"shipped";1523.02;0.0
25299;217;"2023-02-01 21:00:00";"shipped";292.32;0.0
25300;4325;"2023-12-13 06:00:00";"processing";516.6;15.0
25301;4989;"2023-09-10 06:00:00";"delivered";533.2;15.0
25302;4607;"2023-12-08 20:00:00";"shipped";3405.22;0.0
25303;47;"2023-10-13 19:00:00";"shipped";1526.43;0.0
25304;2213;"2023-11-11 07:00:00";"delivered";1191.49;5.0
25305;2191;"2023-10-08 07:00:00";"processing";532.71;5.0
25306;496;"2023-10-27 19:00:00";"delivered";1023.37;0.0
25307;3552;"2023-07-02 19:00:00";"delivered";616.07;5.0
25308;3159;"2023-08-13 07:00:00";"shipped";306.29;20.0
25309;4227;"2023-08-22 19:00:00";"shipped";1118.27;0.0
25310;1778;"2023-01-21 19:00:00";"shipped";170.5;0.0
25311;3479;"2023-02-23 05:00:00";"shipped";1324.81;5.0
25312;4225;"2023-11-10 00:00:00";"delivered";1185.97;15.0
25313;4654;"2023-09-26 11:00:00";"delivered";678.88;0.0
25314;3691;"2023-04-13 01:00:00";"delivered";194.8;0.0
25315;3516;"2023-02-22 00:00:00";"delivered";69.12;0.0
25316;1938;"2023-05-18 08:00:00";"processing";60.95;5.0
25317;48;"2023-05-07 13:00:00";"delivered";1105.08;0.0
25318;4999;"2023-11-03 12:00:00";"delivered";268.2;0.0
25319;208;"2023-10-08 16:00:00";"shipped";486.34;0.0
25320;2899;"2023-03-10 01:00:00";"delivered";3803.52;5.0
25321;4670;"2023-03-22 01:00:00";"delivered";445.44;10.0
25322;4551;"2023-12-02 04:00:00";"shipped";826.14;0.0
25323;923;"2023-07-01 20:00:00";"processing";1805.42;0.0
25324;318;"2023-12-04 23:00:00";"delivered";954.78;0.0
25325;3988;"2023-11-06 15:00:00";"cancelled";928.51;0.0
25326;2035;"2023-09-19 16:00:00";"shipped";1581.83;0.0
25327;422;"2023-08-04 13:00:00";"processing";1330.31;0.0
25328;2707;"2023-03-20 20:00:00";"shipped";489.21;0.0
25329;570;"2023-06-12 05:00:00";"processing";1396.5;0.0
25330;130;"2023-12-11 01:00:00";"processing";692.98;0.0
25331;842;"2023-06-09 03:00:00";"shipped";1993.03;0.0
25332;1580;"2023-05-08 09:00:00";"delivered";1407.56;0.0
25333;4983;"2023-01-28 05:00:00";"processing";1356.5;10.0
25334;1520;"2023-09-12 07:00:00";"pending";2710.21;5.0
25335;3348;"2023-05-21 14:00:00";"shipped";218.42;0.0
25336;3341;"2023-06-15 03:00:00";"delivered";876.13;5.0
25337;4519;"2023-06-29 03:00:00";"shipped";536.04;0.0
25338;2357;"2023-10-16 11:00:00";"delivered";1652.21;0.0
25339;2575;"2023-06-02 06:00:00";"shipped";712.2;0.0
25340;3121;"2023-08-21 22:00:00";"shipped";879.18;10.0
25341;2777;"2023-08-21 17:00:00";"processing";375.58;20.0
25342;628;"2023-06-07 09:00:00";"delivered";794.13;0.0
25343;1761;"2023-10-31 00:00:00";"shipped";1706.61;5.0
25344;1973;"2023-10-23 10:00:00";"delivered";414.24;0.0
25345;2877;"2023-07-22 11:00:00";"delivered";623.25;0.0
25346;4476;"2023-10-23 02:00:00";"delivered";1088.97;10.0
25347;3999;"2023-06-05 11:00:00";"shipped";265.48;10.0
25348;3542;"2023-12-16 17:00:00";"delivered";1527.32;0.0
25349;4378;"2023-09-21 07:00:00";"shipped";343.14;5.0
25350;1875;"2023-10-24 12:00:00";"pending";259.3;10.0
25351;3838;"2023-09-28 20:00:00";"delivered";393.36;0.0
25352;1202;"2023-06-15 18:00:00";"processing";234.88;0.0
25353;2919;"2023-06-17 12:00:00";"delivered";1282.85;0.0
25354;782;"2023-06-21 13:00:00";"pending";430.61;0.0
25355;2132;"2023-06-30 09:00:00";"shipped";212.31;0.0
25356;3465;"2023-09-02 04:00:00";"shipped";269.19;0.0
25357;3910;"2023-07-09 02:00:00";"cancelled";1733.17;5.0
25358;134;"2023-09-30 17:00:00";"shipped";1135.22;0.0
25359;745;"2023-10-19 22:00:00";"pending";580.02;0.0
25360;4703;"2023-05-09 10:00:00";"shipped";334.18;10.0
25361;3252;"2023-03-08 06:00:00";"shipped";185.99;0.0
25362;4647;"2023-04-07 08:00:00";"delivered";533.25;10.0
25363;1682;"2023-06-02 05:00:00";"cancelled";1970.59;0.0
25364;2608;"2023-04-04 17:00:00";"delivered";1446.22;0.0
25365;482;"2023-01-05 10:00:00";"processing";311.57;15.0
25366;2423;"2023-08-08 02:00:00";"shipped";264.3;5.0
25367;4568;"2023-02-16 18:00:00";"shipped";826.56;0.0
25368;3654;"2023-05-03 22:00:00";"shipped";919.48;0.0
25369;2968;"2023-04-14 04:00:00";"processing";460.42;0.0
25370;3409;"2023-07-27 05:00:00";"pending";174.29;5.0
25371;4870;"2023-05-21 13:00:00";"shipped";148.56;0.0
25372;3274;"2023-07-14 05:00:00";"shipped";1123.83;0.0
25373;702;"2023-01-06 15:00:00";"delivered";3229.93;0.0
25374;3591;"2023-09-21 04:00:00";"shipped";111.65;0.0
25375;1806;"2023-07-25 16:00:00";"shipped";624.26;0.0
25376;2691;"2023-12-28 20:00:00";"shipped";1261.2;0.0
25377;1370;"2023-04-30 15:00:00";"shipped";1271.66;0.0
25378;2738;"2023-08-02 05:00:00";"delivered";25.82;5.0
25379;3517;"2023-10-22 18:00:00";"pending";1194.61;0.0
25380;3012;"2023-11-17 08:00:00";"processing";71.62;0.0
25381;1737;"2023-10-28 00:00:00";"shipped";649.28;0.0
25382;2871;"2023-02-09 20:00:00";"shipped";1330.38;0.0
25383;2366;"2023-04-07 13:00:00";"processing";286.44;0.0
25384;3564;"2023-09-30 23:00:00";"delivered";737.62;0.0
25385;978;"2023-09-18 13:00:00";"processing";490.02;0.0
25386;3877;"2023-10-02 00:00:00";"shipped";441.9;20.0
25387;3253;"2023-05-19 17:00:00";"delivered";3438.54;0.0
25388;2258;"2023-11-04 01:00:00";"shipped";195.63;0.0
25389;905;"2023-01-25 05:00:00";"processing";339.04;0.0
25390;3832;"2023-03-04 08:00:00";"processing";363.88;0.0
25391;1445;"2023-10-09 08:00:00";"shipped";578.25;0.0
25392;3823;"2023-05-15 09:00:00";"shipped";1023.6;10.0
25393;1768;"2023-10-07 00:00:00";"delivered";114.44;0.0
25394;2853;"2023-09-10 04:00:00";"delivered";431.54;0.0
25395;144;"2023-08-19 15:00:00";"cancelled";693.81;0.0
25396;383;"2023-04-28 21:00:00";"delivered";146.78;20.0
25397;1966;"2023-11-10 17:00:00";"processing";234.88;0.0
25398;3997;"2023-04-12 23:00:00";"pending";1217.21;5.0
25399;1837;"2023-11-19 06:00:00";"delivered";52.61;5.0
25400;604;"2023-06-25 16:00:00";"delivered";16.75;0.0
25401;859;"2023-09-04 06:00:00";"processing";1579.82;0.0
25402;4197;"2023-02-22 08:00:00";"delivered";1296.26;0.0
25403;4252;"2023-05-25 06:00:00";"delivered";419.41;0.0
25404;3213;"2023-04-02 00:00:00";"shipped";1057.32;5.0
25405;3662;"2023-08-24 10:00:00";"shipped";632.89;5.0
25406;1379;"2023-05-13 17:00:00";"shipped";964.77;0.0
25407;2354;"2023-02-01 05:00:00";"shipped";1361.02;0.0
25408;2418;"2023-10-31 23:00:00";"delivered";232.98;0.0
25409;1729;"2023-11-02 16:00:00";"delivered";2531.61;0.0
25410;1490;"2023-04-29 02:00:00";"delivered";27.58;0.0
25411;1234;"2023-12-20 11:00:00";"pending";2237.87;5.0
25412;4851;"2023-06-14 08:00:00";"delivered";1567.58;10.0
25413;3014;"2023-09-23 15:00:00";"delivered";221.8;0.0
25414;3239;"2023-09-29 02:00:00";"shipped";448.26;5.0
25415;4990;"2023-08-20 15:00:00";"delivered";19.64;15.0
25416;1045;"2023-04-19 19:00:00";"processing";1062.3;0.0
25417;3766;"2023-01-19 02:00:00";"delivered";132.21;5.0
25418;1303;"2023-10-01 15:00:00";"cancelled";994.48;5.0
25419;3241;"2023-01-29 11:00:00";"delivered";410.01;0.0
25420;2509;"2023-04-12 02:00:00";"cancelled";100.02;5.0
25421;4422;"2023-07-04 15:00:00";"shipped";54.74;5.0
25422;4010;"2023-03-31 02:00:00";"shipped";358.33;0.0
25423;87;"2023-07-30 05:00:00";"processing";828.68;0.0
25424;4675;"2023-06-26 02:00:00";"delivered";512.14;10.0
25425;850;"2023-12-08 15:00:00";"shipped";2188.42;0.0
25426;3127;"2023-05-06 19:00:00";"delivered";698.47;5.0
25427;4808;"2023-09-26 02:00:00";"delivered";339.08;0.0
25428;4876;"2023-11-30 12:00:00";"cancelled";259.96;10.0
25429;2111;"2023-05-28 03:00:00";"cancelled";1652.85;0.0
25430;3535;"2023-02-28 15:00:00";"delivered";1940.23;5.0
25431;3588;"2023-12-30 02:00:00";"delivered";604.83;0.0
25432;362;"2023-06-13 12:00:00";"shipped";291.1;0.0
25433;2037;"2023-11-09 11:00:00";"shipped";225.87;0.0
25434;3003;"2023-11-23 09:00:00";"delivered";990.58;20.0
25435;619;"2023-10-17 18:00:00";"delivered";614.23;5.0
25436;3737;"2023-11-05 13:00:00";"delivered";527.95;0.0
25437;583;"2023-09-22 10:00:00";"pending";858.1;0.0
25438;4353;"2023-07-18 06:00:00";"delivered";1087.98;15.0
25439;4669;"2023-09-28 19:00:00";"shipped";1489.63;0.0
25440;3812;"2023-01-17 01:00:00";"cancelled";576.25;0.0
25441;400;"2023-05-14 17:00:00";"delivered";2401.17;5.0
25442;3376;"2023-03-03 18:00:00";"shipped";937.82;0.0
25443;1780;"2023-06-04 11:00:00";"shipped";1693.87;0.0
25444;4084;"2023-09-15 05:00:00";"delivered";922.81;0.0
25445;1368;"2023-11-26 08:00:00";"delivered";115.35;0.0
25446;3566;"2023-12-10 14:00:00";"pending";1542.05;0.0
25447;1008;"2023-03-22 22:00:00";"shipped";679.71;5.0
25448;3588;"2023-02-14 17:00:00";"shipped";132.39;0.0
25449;3915;"2023-08-17 14:00:00";"delivered";610.32;0.0
25450;4201;"2023-03-11 10:00:00";"delivered";1088.45;0.0
25451;4417;"2023-04-28 10:00:00";"processing";275.93;0.0
25452;3492;"2023-09-05 21:00:00";"processing";123.82;0.0
25453;1496;"2023-03-24 14:00:00";"delivered";466.85;5.0
25454;2109;"2023-02-05 18:00:00";"delivered";713.34;0.0
25455;4876;"2023-01-01 00:00:00";"shipped";1599.23;0.0
25456;2639;"2023-10-22 19:00:00";"shipped";1986.74;0.0
25457;2921;"2023-05-31 06:00:00";"delivered";133.47;0.0
25458;3787;"2023-07-20 21:00:00";"shipped";880.42;0.0
25459;2711;"2023-06-02 18:00:00";"processing";887.64;0.0
25460;2239;"2023-12-27 07:00:00";"processing";705.22;5.0
25461;2168;"2023-07-20 11:00:00";"shipped";252.76;15.0
25462;2671;"2023-10-05 17:00:00";"shipped";433.48;10.0
25463;3782;"2023-11-19 03:00:00";"delivered";4055.01;5.0
25464;2306;"2023-06-27 16:00:00";"delivered";63.06;20.0
25465;4560;"2023-01-16 23:00:00";"processing";762.76;0.0
25466;4492;"2023-09-30 05:00:00";"shipped";475.4;0.0
25467;4042;"2023-02-15 22:00:00";"shipped";758.2;5.0
25468;2558;"2023-01-08 22:00:00";"delivered";2468.27;0.0
25469;474;"2023-08-26 01:00:00";"pending";1318.21;0.0
25470;985;"2023-04-01 15:00:00";"shipped";558.45;0.0
25471;346;"2023-03-27 04:00:00";"delivered";49.72;10.0
25472;4174;"2023-11-29 19:00:00";"cancelled";783.44;0.0
25473;285;"2023-01-21 17:00:00";"shipped";511.8;0.0
25474;3689;"2023-12-03 23:00:00";"delivered";1107.33;0.0
25475;1959;"2023-05-17 17:00:00";"processing";1013.2;10.0
25476;1418;"2023-05-15 19:00:00";"shipped";1376.6;0.0
25477;3221;"2023-03-11 23:00:00";"delivered";707.38;0.0
25478;44;"2023-08-20 11:00:00";"delivered";262.5;0.0
25479;1352;"2023-11-29 21:00:00";"processing";707.54;0.0
25480;3284;"2023-12-07 06:00:00";"processing";2135.2;5.0
25481;2521;"2023-08-01 10:00:00";"delivered";353.97;5.0
25482;4644;"2023-08-12 13:00:00";"shipped";115.92;0.0
25483;4253;"2023-07-10 11:00:00";"shipped";659.07;20.0
25484;3317;"2023-03-27 06:00:00";"delivered";466.02;20.0
25485;1502;"2023-09-25 04:00:00";"delivered";487.12;5.0
25486;3363;"2023-03-12 20:00:00";"shipped";321.87;0.0
25487;1258;"2023-07-24 02:00:00";"shipped";500.99;20.0
25488;1742;"2023-12-02 12:00:00";"shipped";2366.3;0.0
25489;3189;"2023-01-25 00:00:00";"delivered";115.34;15.0
25490;1;"2023-02-18 20:00:00";"shipped";2875.32;0.0
25491;847;"2023-11-04 01:00:00";"delivered";1109.4;5.0
25492;3016;"2023-02-19 16:00:00";"delivered";574.77;0.0
25493;1728;"2023-04-19 21:00:00";"processing";257.04;15.0
25494;1128;"2023-06-29 03:00:00";"delivered";1256.96;5.0
25495;2891;"2023-07-08 13:00:00";"delivered";1323.71;10.0
25496;73;"2023-05-26 15:00:00";"delivered";837.8;15.0
25497;3432;"2023-12-03 11:00:00";"delivered";2747.66;0.0
25498;3326;"2023-05-23 09:00:00";"shipped";2056.84;5.0
25499;901;"2023-06-13 18:00:00";"pending";1226.31;10.0
25500;79;"2023-06-26 20:00:00";"delivered";343.04;0.0
25501;3810;"2023-10-27 10:00:00";"shipped";789.09;0.0
25502;4527;"2023-02-15 06:00:00";"pending";1168.02;10.0
25503;552;"2023-05-20 14:00:00";"pending";670.47;5.0
25504;3001;"2023-08-23 08:00:00";"delivered";538.06;5.0
25505;3442;"2023-09-15 02:00:00";"processing";882.27;0.0
25506;289;"2023-02-25 13:00:00";"processing";386.59;5.0
25507;249;"2023-09-05 17:00:00";"delivered";1086.0;0.0
25508;638;"2023-08-08 15:00:00";"shipped";342.11;5.0
25509;4003;"2023-08-20 07:00:00";"processing";2198.9;5.0
25510;3974;"2023-10-21 05:00:00";"shipped";565.87;15.0
25511;4830;"2023-03-19 13:00:00";"shipped";1802.4;0.0
25512;4871;"2023-12-08 14:00:00";"delivered";982.44;0.0
25513;2516;"2023-05-25 15:00:00";"shipped";1741.84;0.0
25514;816;"2023-12-02 01:00:00";"delivered";616.92;15.0
25515;3240;"2023-08-05 22:00:00";"pending";611.87;5.0
25516;2499;"2023-03-18 19:00:00";"pending";1375.01;10.0
25517;3999;"2023-07-12 18:00:00";"delivered";238.81;20.0
25518;1663;"2023-04-06 20:00:00";"processing";561.77;5.0
25519;3488;"2023-12-17 20:00:00";"delivered";654.68;0.0
25520;1109;"2023-07-05 17:00:00";"shipped";549.21;0.0
25521;2871;"2023-10-30 03:00:00";"pending";507.64;0.0
25522;2373;"2023-07-10 09:00:00";"shipped";834.63;0.0
25523;2343;"2023-08-29 22:00:00";"delivered";2708.98;0.0
25524;1250;"2023-02-23 16:00:00";"pending";150.24;0.0
25525;1226;"2023-08-07 13:00:00";"processing";560.68;20.0
25526;3998;"2023-05-06 02:00:00";"delivered";640.17;5.0
25527;1839;"2023-03-28 21:00:00";"processing";2607.21;0.0
25528;566;"2023-03-18 03:00:00";"shipped";342.94;0.0
25529;110;"2023-04-03 18:00:00";"delivered";803.5;0.0
25530;3901;"2023-09-16 05:00:00";"shipped";805.75;0.0
25531;846;"2023-09-21 22:00:00";"shipped";549.32;5.0
25532;1007;"2023-08-24 12:00:00";"delivered";1219.76;0.0
25533;63;"2023-10-27 03:00:00";"shipped";1403.86;0.0
25534;1863;"2023-03-16 11:00:00";"shipped";585.66;0.0
25535;1586;"2023-08-20 04:00:00";"shipped";118.25;0.0
25536;3183;"2023-06-06 04:00:00";"pending";239.46;5.0
25537;1203;"2023-11-26 14:00:00";"shipped";412.9;0.0
25538;1820;"2023-11-08 15:00:00";"shipped";108.48;0.0
25539;1227;"2023-12-01 09:00:00";"delivered";3713.94;0.0
25540;2468;"2023-05-12 20:00:00";"processing";783.24;5.0
25541;1030;"2023-04-10 21:00:00";"delivered";703.05;0.0
25542;1881;"2023-02-28 10:00:00";"delivered";481.65;0.0
25543;3940;"2023-05-02 22:00:00";"delivered";1894.46;0.0
25544;942;"2023-03-01 13:00:00";"processing";2300.28;0.0
25545;2501;"2023-05-13 20:00:00";"processing";446.28;0.0
25546;2750;"2023-06-06 06:00:00";"shipped";318.73;0.0
25547;308;"2023-10-05 16:00:00";"delivered";579.25;0.0
25548;3929;"2023-03-08 05:00:00";"shipped";1309.0;0.0
25549;1492;"2023-09-02 19:00:00";"delivered";108.51;5.0
25550;3630;"2023-12-25 09:00:00";"pending";1184.07;0.0
25551;618;"2023-02-13 16:00:00";"delivered";871.06;0.0
25552;4131;"2023-10-11 23:00:00";"shipped";526.26;0.0
25553;1057;"2023-04-02 21:00:00";"processing";1031.83;0.0
25554;4404;"2023-01-16 19:00:00";"shipped";255.76;0.0
25555;4890;"2023-02-01 16:00:00";"delivered";103.11;5.0
25556;1840;"2023-05-22 00:00:00";"delivered";514.06;0.0
25557;4830;"2023-09-29 16:00:00";"delivered";1800.44;0.0
25558;2921;"2023-08-17 18:00:00";"shipped";957.6;5.0
25559;1060;"2023-01-22 16:00:00";"shipped";533.75;5.0
25560;1029;"2023-01-02 09:00:00";"delivered";315.63;5.0
25561;727;"2023-02-23 21:00:00";"delivered";1356.92;0.0
25562;3677;"2023-06-04 18:00:00";"shipped";693.52;0.0
25563;3972;"2023-04-08 16:00:00";"shipped";365.76;0.0
25564;2027;"2023-09-09 01:00:00";"shipped";234.27;0.0
25565;179;"2023-11-05 21:00:00";"processing";2982.75;0.0
25566;3387;"2023-11-11 19:00:00";"delivered";316.25;5.0
25567;2296;"2023-07-01 10:00:00";"delivered";408.11;0.0
25568;2242;"2023-03-10 21:00:00";"shipped";329.55;0.0
25569;144;"2023-03-17 16:00:00";"shipped";245.17;0.0
25570;3121;"2023-11-12 06:00:00";"shipped";215.86;10.0
25571;4262;"2023-11-22 00:00:00";"processing";267.66;0.0
25572;2784;"2023-03-07 20:00:00";"shipped";232.12;0.0
25573;128;"2023-02-17 10:00:00";"cancelled";251.78;10.0
25574;4961;"2023-07-22 18:00:00";"pending";358.0;5.0
25575;3199;"2023-09-03 23:00:00";"shipped";1497.74;0.0
25576;4270;"2023-11-14 06:00:00";"processing";1237.26;0.0
25577;1236;"2023-06-30 03:00:00";"processing";597.48;0.0
25578;654;"2023-08-11 05:00:00";"processing";1138.96;0.0
25579;3495;"2023-12-18 10:00:00";"delivered";900.75;0.0
25580;3291;"2023-05-02 08:00:00";"shipped";67.16;0.0
25581;4703;"2023-02-18 11:00:00";"delivered";344.44;0.0
25582;138;"2023-12-09 09:00:00";"processing";2147.31;0.0
25583;888;"2023-09-12 21:00:00";"delivered";197.58;0.0
25584;81;"2023-06-06 22:00:00";"processing";1154.41;0.0
25585;2659;"2023-11-17 01:00:00";"shipped";1354.46;10.0
25586;1474;"2023-10-02 07:00:00";"delivered";386.99;10.0
25587;3603;"2023-11-29 18:00:00";"pending";255.9;0.0
25588;1264;"2023-03-06 06:00:00";"shipped";225.16;20.0
25589;4334;"2023-01-28 02:00:00";"processing";639.74;0.0
25590;1823;"2023-04-20 12:00:00";"shipped";398.28;20.0
