"order_item_id";"order_id";"product_id";"quantity";"unit_price"
14834;4962;165;3;30.46
14835;4962;170;3;22.32
14836;4962;294;1;73.58
14837;4962;191;3;144.67
14838;4963;79;3;57.05
14839;4963;137;2;83.8
14840;4963;18;2;140.06
14841;4963;277;2;141.51
14842;4964;99;3;18.5
14843;4964;124;1;109.44
14844;4964;73;3;47.55
14845;4965;210;3;230.86
14846;4966;152;1;210.67
14847;4966;249;2;94.89
14848;4966;235;3;98.52
14849;4966;276;1;77.1
14850;4967;288;1;430.61
14851;4967;110;3;33.58
14852;4967;32;3;65.71
14853;4967;255;3;63.76
14854;4968;94;3;191.51
14855;4969;184;3;75.61
14856;4969;273;3;197.68
14857;4969;241;2;177.76
14858;4969;251;1;594.78
14859;4970;38;2;136.67
14860;4970;120;2;44.38
14861;4971;271;1;134.08
14862;4972;218;2;163.84
14863;4972;69;1;100.84
14864;4972;287;3;82.17
14865;4973;30;3;43.42
14866;4973;265;2;194.8
14867;4973;191;2;144.67
14868;4973;46;3;32.13
14869;4974;291;3;67.09
14870;4975;31;2;263.13
14871;4975;29;2;33.59
14872;4975;300;1;105.48
14873;4975;8;1;295.75
14874;4976;88;1;271.98
14875;4976;64;2;63.91
14876;4976;285;1;108.9
14877;4976;85;1;276.27
14878;4976;169;3;117.44
14879;4977;164;2;38.45
14880;4977;125;2;136.07
14881;4977;162;3;265.52
14882;4978;7;1;435.46
14883;4978;60;2;69.22
14884;4979;109;2;46.77
14885;4979;205;3;54.75
14886;4980;219;2;18.89
14887;4980;191;1;144.67
14888;4980;292;2;115.69
14889;4980;90;1;238.59
14890;4980;116;3;27.34
14891;4981;257;1;75.87
14892;4981;216;3;265.62
14893;4981;8;3;295.75
14894;4982;103;2;60.73
14895;4982;284;2;66.65
14896;4982;172;3;108.1
14897;4982;19;2;25.52
14898;4982;146;1;35.44
14899;4983;188;3;221.91
14900;4984;198;2;53.21
14901;4984;188;1;221.91
14902;4985;244;1;291.31
14903;4985;273;1;197.68
14904;4985;128;2;604.55
14905;4985;16;1;135.22
14906;4986;20;2;27.74
14907;4986;154;2;276.99
14908;4986;17;1;66.06
14909;4986;176;1;23.46
14910;4987;254;3;92.06
14911;4988;18;3;140.06
14912;4989;142;2;26.83
14913;4989;290;1;138.11
14914;4989;75;3;176.39
14915;4989;50;2;63.53
14916;4990;281;2;13.59
14917;4990;114;2;81.1
14918;4990;278;1;58.03
14919;4990;92;2;338.54
14920;4991;129;1;59.78
14921;4991;217;2;133.47
14922;4991;22;3;231.52
14923;4991;188;2;221.91
14924;4992;133;1;129.76
14925;4992;281;2;13.59
14926;4992;82;1;115.88
14927;4992;48;3;214.66
14928;4993;120;1;44.38
14929;4994;123;1;70.77
14930;4994;3;1;355.2
14931;4995;155;3;75.12
14932;4995;286;2;23.1
14933;4995;146;2;35.44
14934;4996;15;1;110.9
14935;4996;80;2;16.51
14936;4996;5;3;99.57
14937;4996;37;3;125.9
14938;4997;141;3;62.63
14939;4997;185;1;47.76
14940;4997;62;2;77.66
14941;4997;16;1;135.22
14942;4998;84;2;56.46
14943;4998;135;2;23.48
14944;4998;220;3;97.41
14945;4998;117;3;187.28
14946;4999;60;2;69.22
14947;4999;265;3;194.8
14948;4999;25;2;36.6
14949;4999;188;2;221.91
14950;4999;167;1;40.59
14951;5000;85;2;276.27
14952;5000;260;3;183.92
14953;5000;81;2;83.86
14954;5000;202;3;84.57
14955;5001;112;1;112.28
14956;5002;196;2;15.62
14957;5002;238;2;130.67
14958;5002;252;1;124.2
14959;5003;152;3;210.67
14960;5004;6;1;124.34
14961;5004;151;2;14.87
14962;5004;29;1;33.59
14963;5004;178;3;117.25
14964;5004;22;3;231.52
14965;5005;102;3;79.45
14966;5005;67;3;41.38
14967;5005;113;2;261.82
14968;5006;299;1;93.25
14969;5006;104;1;193.22
14970;5006;164;2;38.45
14971;5007;231;1;58.56
14972;5007;156;3;51.61
14973;5007;211;1;253.01
14974;5007;143;1;86.74
14975;5008;202;2;84.57
14976;5008;106;3;63.95
14977;5008;99;2;18.5
14978;5008;46;1;32.13
14979;5009;20;2;27.74
14980;5009;180;3;59.61
14981;5009;160;1;62.31
14982;5009;229;2;14.92
14983;5010;226;1;105.33
14984;5010;291;1;67.09
14985;5010;185;1;47.76
14986;5010;93;2;177.34
14987;5010;271;1;134.08
14988;5011;177;1;190.69
14989;5012;85;3;276.27
14990;5012;279;3;52.64
14991;5012;289;3;36.82
14992;5012;193;1;303.95
14993;5012;232;1;21.33
14994;5013;249;3;94.89
14995;5013;15;1;110.9
14996;5013;116;2;27.34
14997;5013;102;2;79.45
14998;5014;32;1;65.71
14999;5014;187;2;145.63
15000;5014;215;1;42.37
15001;5014;66;3;65.31
15002;5015;90;2;238.59
15003;5015;157;1;145.39
15004;5015;20;1;27.74
15005;5016;22;2;231.52
15006;5016;145;2;77.19
15007;5016;116;2;27.34
15008;5016;59;2;107.83
15009;5016;77;1;137.95
15010;5017;259;1;193.37
15011;5017;224;1;289.95
15012;5017;184;2;75.61
15013;5017;258;3;183.46
15014;5017;200;1;209.0
15015;5018;47;1;10.35
15016;5018;58;1;37.93
15017;5018;113;3;261.82
15018;5018;64;1;63.91
15019;5018;61;3;251.37
15020;5019;78;3;18.59
15021;5020;10;1;83.77
15022;5021;245;2;88.8
15023;5021;55;1;105.96
15024;5021;221;2;182.12
15025;5021;155;1;75.12
15026;5022;254;2;92.06
15027;5022;206;3;30.23
15028;5023;47;3;10.35
15029;5023;90;1;238.59
15030;5023;183;1;83.98
15031;5023;245;3;88.8
15032;5024;284;2;66.65
15033;5024;65;2;165.71
15034;5024;182;1;96.28
15035;5024;41;1;202.78
15036;5025;199;3;156.49
15037;5025;102;1;79.45
15038;5025;160;2;62.31
15039;5025;11;2;27.62
15040;5026;183;1;83.98
15041;5026;135;1;23.48
15042;5027;126;3;333.38
15043;5027;36;3;35.27
15044;5027;1;1;85.25
15045;5027;220;3;97.41
15046;5028;148;1;161.06
15047;5028;51;1;69.12
15048;5028;226;2;105.33
15049;5029;239;2;89.88
15050;5029;145;3;77.19
15051;5030;97;1;160.55
15052;5030;269;3;27.35
15053;5030;117;2;187.28
15054;5030;81;2;83.86
15055;5030;78;3;18.59
15056;5031;173;2;44.37
15057;5031;298;1;95.71
15058;5032;194;2;39.16
15059;5032;166;1;36.18
15060;5032;287;1;82.17
15061;5033;266;3;78.95
15062;5033;269;1;27.35
15063;5034;127;2;28.04
15064;5034;209;2;110.99
15065;5034;60;1;69.22
15066;5034;10;3;83.77
15067;5035;253;1;62.5
15068;5035;203;1;22.49
15069;5035;294;2;73.58
15070;5035;229;3;14.92
15071;5036;232;1;21.33
15072;5036;166;3;36.18
15073;5037;76;2;23.8
15074;5037;289;2;36.82
15075;5038;197;1;109.76
15076;5039;178;2;117.25
15077;5040;4;2;15.69
15078;5041;29;3;33.59
15079;5041;258;3;183.46
15080;5041;196;1;15.62
15081;5041;260;3;183.92
15082;5042;208;1;26.03
15083;5042;116;1;27.34
15084;5042;37;3;125.9
15085;5042;257;1;75.87
15086;5042;79;1;57.05
15087;5043;23;1;17.91
15088;5043;297;3;111.18
15089;5043;270;2;149.02
15090;5043;155;1;75.12
15091;5044;91;3;48.19
15092;5044;297;3;111.18
15093;5044;89;3;376.3
15094;5044;158;3;219.43
15095;5044;57;3;49.4
15096;5045;4;3;15.69
15097;5045;210;3;230.86
15098;5045;223;1;12.9
15099;5046;4;1;15.69
15100;5046;106;3;63.95
15101;5047;208;3;26.03
15102;5048;126;3;333.38
15103;5048;8;1;295.75
15104;5048;272;2;32.79
15105;5048;97;2;160.55
15106;5049;278;1;58.03
15107;5049;136;2;77.12
15108;5049;73;1;47.55
15109;5049;268;1;22.25
15110;5050;117;3;187.28
15111;5050;82;3;115.88
15112;5050;150;3;51.66
15113;5051;124;1;109.44
15114;5052;3;2;355.2
15115;5052;214;1;180.06
15116;5052;217;3;133.47
15117;5052;219;3;18.89
15118;5053;38;3;136.67
15119;5053;233;3;153.83
15120;5053;88;3;271.98
15121;5053;98;2;156.09
15122;5054;8;2;295.75
15123;5054;172;1;108.1
15124;5054;158;1;219.43
15125;5054;23;2;17.91
15126;5055;119;1;52.95
15127;5055;256;3;229.2
15128;5055;91;3;48.19
15129;5055;152;3;210.67
15130;5055;168;1;36.16
15131;5056;254;3;92.06
15132;5056;187;1;145.63
15133;5057;232;3;21.33
15134;5057;30;1;43.42
15135;5057;279;2;52.64
15136;5058;148;2;161.06
15137;5058;2;3;169.54
15138;5058;239;1;89.88
15139;5058;71;3;104.37
15140;5058;17;3;66.06
15141;5059;131;3;94.96
15142;5059;167;3;40.59
15143;5059;274;1;43.03
15144;5060;24;1;171.7
15145;5060;155;3;75.12
15146;5060;2;3;169.54
15147;5060;223;2;12.9
15148;5060;49;1;49.52
15149;5061;195;1;145.55
15150;5061;294;1;73.58
15151;5061;204;3;63.94
15152;5062;47;2;10.35
15153;5062;201;3;55.38
15154;5062;241;3;177.76
15155;5062;173;1;44.37
15156;5062;194;2;39.16
15157;5063;153;3;28.61
15158;5063;201;3;55.38
15159;5063;38;1;136.67
15160;5063;218;1;163.84
15161;5064;24;3;171.7
15162;5064;232;2;21.33
15163;5064;183;3;83.98
15164;5064;8;1;295.75
15165;5064;154;1;276.99
15166;5065;148;2;161.06
15167;5065;246;2;105.53
15168;5065;99;3;18.5
15169;5066;159;3;56.32
15170;5066;267;3;23.63
15171;5067;87;2;172.22
15172;5067;150;3;51.66
15173;5067;124;1;109.44
15174;5068;255;2;63.76
15175;5069;202;1;84.57
15176;5069;129;3;59.78
15177;5069;236;1;27.58
15178;5069;235;1;98.52
15179;5069;54;2;232.82
15180;5070;126;3;333.38
15181;5070;286;2;23.1
15182;5070;63;2;81.7
15183;5070;25;1;36.6
15184;5071;217;3;133.47
15185;5071;96;2;318.43
15186;5072;207;2;234.88
15187;5073;291;2;67.09
15188;5073;29;1;33.59
15189;5073;162;2;265.52
15190;5073;96;1;318.43
15191;5073;132;2;76.68
15192;5074;147;3;15.53
15193;5074;119;2;52.95
15194;5074;297;2;111.18
15195;5074;269;1;27.35
15196;5075;280;1;194.11
15197;5075;156;2;51.61
15198;5075;152;1;210.67
15199;5075;141;3;62.63
15200;5076;233;1;153.83
15201;5076;23;1;17.91
15202;5076;228;1;21.36
15203;5076;275;1;167.5
15204;5076;104;3;193.22
15205;5077;128;2;604.55
15206;5077;44;1;46.23
15207;5078;274;3;43.03
15208;5078;158;3;219.43
15209;5078;299;1;93.25
15210;5078;204;2;63.94
15211;5078;106;3;63.95
15212;5079;222;2;207.75
15213;5079;176;2;23.46
15214;5079;267;1;23.63
15215;5079;238;3;130.67
15216;5080;99;2;18.5
15217;5081;79;2;57.05
15218;5081;198;1;53.21
15219;5082;77;1;137.95
15220;5082;20;3;27.74
15221;5082;31;2;263.13
15222;5082;283;1;114.46
15223;5082;155;1;75.12
15224;5083;64;1;63.91
15225;5083;219;3;18.89
15226;5083;240;1;115.21
15227;5084;252;3;124.2
15228;5084;291;2;67.09
15229;5084;162;3;265.52
15230;5085;113;3;261.82
15231;5085;189;3;298.51
15232;5085;52;3;198.57
15233;5085;85;2;276.27
15234;5086;112;3;112.28
15235;5086;58;3;37.93
15236;5087;240;1;115.21
15237;5088;154;1;276.99
15238;5088;63;3;81.7
15239;5088;242;2;66.96
15240;5089;36;2;35.27
15241;5089;296;1;31.73
15242;5089;260;1;183.92
15243;5089;209;1;110.99
15244;5090;104;1;193.22
15245;5090;210;1;230.86
15246;5090;22;2;231.52
15247;5090;184;2;75.61
15248;5091;134;2;60.38
15249;5091;35;2;57.55
15250;5091;297;1;111.18
15251;5091;270;2;149.02
15252;5092;236;3;27.58
15253;5092;21;2;27.77
15254;5092;125;1;136.07
15255;5093;130;1;138.45
15256;5093;208;1;26.03
15257;5093;206;3;30.23
15258;5093;47;3;10.35
15259;5094;296;3;31.73
15260;5094;176;3;23.46
15261;5095;280;2;194.11
15262;5095;85;3;276.27
15263;5095;227;1;128.22
15264;5095;55;3;105.96
15265;5096;199;1;156.49
15266;5096;129;3;59.78
15267;5097;15;3;110.9
15268;5098;223;3;12.9
15269;5099;92;3;338.54
15270;5099;270;3;149.02
15271;5100;161;3;66.77
15272;5101;290;1;138.11
15273;5101;157;2;145.39
15274;5101;300;3;105.48
15275;5102;195;3;145.55
15276;5102;119;1;52.95
15277;5102;10;2;83.77
15278;5102;103;3;60.73
15279;5103;52;2;198.57
15280;5104;125;3;136.07
15281;5105;289;2;36.82
15282;5105;115;2;45.38
15283;5105;213;3;29.38
15284;5105;267;1;23.63
15285;5105;80;2;16.51
15286;5106;10;3;83.77
15287;5106;167;1;40.59
15288;5106;146;2;35.44
15289;5106;283;2;114.46
15290;5107;127;3;28.04
15291;5107;100;2;36.47
15292;5108;81;3;83.86
15293;5108;212;3;167.62
15294;5108;160;2;62.31
15295;5108;175;1;18.54
15296;5109;7;3;435.46
15297;5109;280;2;194.11
15298;5109;85;1;276.27
15299;5109;273;3;197.68
15300;5110;118;3;365.76
15301;5110;118;2;365.76
15302;5110;69;2;100.84
15303;5110;197;3;109.76
15304;5110;168;1;36.16
15305;5111;214;3;180.06
15306;5111;61;1;251.37
15307;5111;21;3;27.77
15308;5112;282;1;377.84
15309;5112;286;1;23.1
15310;5113;247;2;280.92
15311;5113;5;3;99.57
15312;5113;269;1;27.35
15313;5114;44;3;46.23
15314;5114;62;2;77.66
15315;5115;190;3;16.04
15316;5115;229;2;14.92
15317;5115;195;2;145.55
15318;5115;156;1;51.61
15319;5116;8;3;295.75
15320;5116;152;1;210.67
15321;5117;267;1;23.63
15322;5117;225;1;14.43
15323;5118;88;1;271.98
15324;5118;83;2;28.81
15325;5118;119;2;52.95
15326;5118;157;2;145.39
15327;5118;258;2;183.46
15328;5119;179;3;16.67
15329;5119;145;2;77.19
15330;5119;82;2;115.88
15331;5120;133;1;129.76
15332;5120;159;2;56.32
15333;5120;89;3;376.3
15334;5121;119;3;52.95
15335;5122;10;3;83.77
15336;5122;23;1;17.91
15337;5122;122;3;159.31
15338;5122;142;2;26.83
15339;5123;172;2;108.1
15340;5123;138;3;32.55
15341;5123;166;1;36.18
15342;5123;68;2;208.07
15343;5124;17;1;66.06
15344;5124;60;1;69.22
15345;5124;140;2;35.81
15346;5124;196;3;15.62
15347;5124;7;2;435.46
15348;5125;183;3;83.98
15349;5125;249;3;94.89
15350;5125;168;2;36.16
15351;5126;235;3;98.52
15352;5127;171;2;59.0
15353;5127;167;1;40.59
15354;5127;255;2;63.76
15355;5127;163;1;127.95
15356;5127;108;3;53.06
15357;5128;265;3;194.8
15358;5128;154;3;276.99
15359;5128;202;2;84.57
15360;5128;288;1;430.61
15361;5128;44;1;46.23
15362;5129;30;1;43.42
15363;5129;1;3;85.25
15364;5129;190;2;16.04
15365;5129;62;3;77.66
15366;5129;12;2;58.48
15367;5130;173;2;44.37
15368;5130;271;3;134.08
15369;5130;48;1;214.66
15370;5130;100;3;36.47
15371;5130;62;1;77.66
15372;5131;227;1;128.22
15373;5131;228;1;21.36
15374;5131;189;2;298.51
15375;5132;76;2;23.8
15376;5132;253;1;62.5
15377;5132;291;2;67.09
15378;5132;186;2;24.83
15379;5132;178;1;117.25
15380;5133;186;3;24.83
15381;5133;185;1;47.76
15382;5134;184;2;75.61
15383;5134;105;2;19.14
15384;5135;228;1;21.36
15385;5136;294;1;73.58
15386;5136;65;3;165.71
15387;5136;15;1;110.9
15388;5137;296;3;31.73
15389;5137;97;1;160.55
15390;5138;1;2;85.25
15391;5138;14;2;139.17
15392;5139;284;2;66.65
15393;5139;269;3;27.35
15394;5139;50;2;63.53
15395;5140;117;1;187.28
15396;5140;41;1;202.78
15397;5140;245;2;88.8
15398;5141;79;1;57.05
15399;5142;117;3;187.28
15400;5142;262;2;203.02
15401;5142;22;1;231.52
15402;5142;152;3;210.67
15403;5143;163;2;127.95
15404;5143;261;3;138.08
15405;5143;156;3;51.61
15406;5143;29;2;33.59
15407;5144;184;3;75.61
15408;5144;245;1;88.8
15409;5144;71;2;104.37
15410;5144;137;3;83.8
15411;5144;28;3;98.17
15412;5145;7;1;435.46
15413;5146;187;3;145.63
15414;5146;11;3;27.62
15415;5146;78;2;18.59
15416;5146;236;3;27.58
15417;5146;290;3;138.11
15418;5147;221;3;182.12
15419;5147;297;3;111.18
15420;5147;242;3;66.96
15421;5147;91;2;48.19
15422;5148;130;1;138.45
15423;5148;78;3;18.59
15424;5148;111;1;28.98
15425;5148;34;2;71.61
15426;5149;52;3;198.57
15427;5149;32;2;65.71
15428;5150;282;3;377.84
15429;5150;248;1;278.21
15430;5150;140;3;35.81
15431;5150;158;2;219.43
15432;5150;171;3;59.0
15433;5151;283;3;114.46
15434;5151;230;2;163.67
15435;5151;247;2;280.92
15436;5151;136;1;77.12
15437;5152;109;3;46.77
15438;5152;189;2;298.51
15439;5152;240;1;115.21
15440;5152;18;2;140.06
15441;5152;160;2;62.31
15442;5153;75;1;176.39
15443;5153;94;3;191.51
15444;5153;26;3;73.19
15445;5153;157;3;145.39
15446;5153;100;2;36.47
15447;5154;35;1;57.55
15448;5155;249;1;94.89
15449;5155;4;2;15.69
15450;5155;21;3;27.77
15451;5156;126;1;333.38
15452;5156;135;2;23.48
15453;5156;188;2;221.91
15454;5156;146;1;35.44
15455;5156;85;2;276.27
15456;5157;225;1;14.43
15457;5157;223;1;12.9
15458;5157;161;3;66.77
15459;5158;210;1;230.86
15460;5158;191;3;144.67
15461;5158;21;1;27.77
15462;5158;249;3;94.89
15463;5159;25;1;36.6
15464;5159;128;3;604.55
15465;5159;129;3;59.78
15466;5159;14;1;139.17
15467;5160;213;2;29.38
15468;5161;89;2;376.3
15469;5161;237;2;11.53
15470;5161;125;1;136.07
15471;5162;7;3;435.46
15472;5162;67;1;41.38
15473;5162;245;2;88.8
15474;5162;141;2;62.63
15475;5162;113;1;261.82
15476;5163;36;3;35.27
15477;5163;85;2;276.27
15478;5163;172;2;108.1
15479;5163;39;2;42.14
15480;5163;236;2;27.58
15481;5164;208;2;26.03
15482;5164;200;3;209.0
15483;5164;156;3;51.61
15484;5164;144;1;46.76
15485;5165;253;2;62.5
15486;5165;105;2;19.14
15487;5165;91;2;48.19
15488;5165;172;1;108.1
15489;5165;45;2;206.86
15490;5166;26;1;73.19
15491;5166;235;3;98.52
15492;5166;51;1;69.12
15493;5166;299;3;93.25
15494;5166;117;1;187.28
15495;5167;93;2;177.34
15496;5167;111;1;28.98
15497;5167;258;1;183.46
15498;5167;292;1;115.69
15499;5167;204;2;63.94
15500;5168;297;2;111.18
15501;5168;92;3;338.54
15502;5168;100;1;36.47
15503;5168;4;1;15.69
15504;5168;43;1;27.58
15505;5169;76;3;23.8
15506;5169;114;3;81.1
15507;5169;266;3;78.95
15508;5169;220;1;97.41
15509;5169;297;1;111.18
15510;5170;298;2;95.71
15511;5170;216;2;265.62
15512;5171;154;3;276.99
15513;5171;178;2;117.25
15514;5172;152;2;210.67
15515;5173;223;1;12.9
15516;5173;154;2;276.99
15517;5173;122;1;159.31
15518;5174;274;1;43.03
15519;5174;76;3;23.8
15520;5175;166;3;36.18
15521;5175;237;1;11.53
15522;5175;80;2;16.51
15523;5175;192;1;139.65
15524;5176;107;3;57.11
15525;5176;145;1;77.19
15526;5176;21;3;27.77
15527;5176;183;3;83.98
15528;5177;209;1;110.99
15529;5177;122;2;159.31
15530;5177;159;3;56.32
15531;5177;268;1;22.25
15532;5177;46;2;32.13
15533;5178;144;2;46.76
15534;5178;137;1;83.8
15535;5178;193;3;303.95
15536;5178;49;3;49.52
15537;5179;166;2;36.18
15538;5179;199;1;156.49
15539;5179;112;3;112.28
15540;5180;195;1;145.55
15541;5181;2;1;169.54
15542;5181;96;3;318.43
15543;5182;237;2;11.53
15544;5182;296;3;31.73
15545;5182;152;2;210.67
15546;5182;236;3;27.58
15547;5183;142;1;26.83
15548;5183;40;1;165.59
15549;5183;276;2;77.1
15550;5183;6;1;124.34
15551;5183;229;2;14.92
15552;5184;213;3;29.38
15553;5184;208;3;26.03
15554;5185;137;3;83.8
15555;5185;19;1;25.52
15556;5186;103;3;60.73
15557;5186;34;3;71.61
15558;5186;255;2;63.76
15559;5187;118;2;365.76
15560;5188;37;3;125.9
15561;5188;222;1;207.75
15562;5188;254;2;92.06
15563;5188;153;1;28.61
15564;5188;56;1;84.93
15565;5189;180;2;59.61
15566;5189;145;1;77.19
15567;5189;229;2;14.92
15568;5190;204;3;63.94
15569;5191;185;3;47.76
15570;5192;14;2;139.17
15571;5192;26;2;73.19
15572;5192;27;3;257.64
15573;5192;281;2;13.59
15574;5193;99;2;18.5
15575;5193;187;3;145.63
15576;5193;109;1;46.77
15577;5193;242;2;66.96
15578;5193;70;3;99.53
15579;5194;74;3;13.44
15580;5194;146;3;35.44
15581;5194;93;1;177.34
15582;5195;237;3;11.53
15583;5195;34;3;71.61
15584;5195;263;2;58.98
15585;5195;18;1;140.06
15586;5196;236;3;27.58
15587;5196;23;3;17.91
15588;5196;224;3;289.95
15589;5196;91;3;48.19
15590;5197;274;3;43.03
15591;5197;221;3;182.12
15592;5197;292;1;115.69
15593;5198;32;1;65.71
15594;5198;166;3;36.18
15595;5198;250;2;45.33
15596;5199;77;1;137.95
15597;5199;207;2;234.88
15598;5199;36;1;35.27
15599;5199;97;3;160.55
15600;5200;129;2;59.78
15601;5200;13;1;97.98
15602;5200;99;2;18.5
15603;5200;41;1;202.78
15604;5201;143;2;86.74
15605;5201;208;1;26.03
15606;5201;230;2;163.67
15607;5201;224;1;289.95
15608;5201;151;2;14.87
15609;5202;232;2;21.33
15610;5202;23;1;17.91
15611;5203;106;3;63.95
15612;5204;96;2;318.43
15613;5204;121;2;102.0
15614;5204;200;3;209.0
15615;5204;127;1;28.04
15616;5205;206;3;30.23
15617;5205;215;2;42.37
15618;5205;1;3;85.25
15619;5205;265;2;194.8
15620;5205;198;2;53.21
15621;5206;80;1;16.51
15622;5206;247;3;280.92
15623;5207;132;1;76.68
15624;5207;289;2;36.82
15625;5207;6;2;124.34
15626;5207;125;2;136.07
15627;5208;95;2;11.53
15628;5208;269;1;27.35
15629;5209;92;3;338.54
15630;5210;239;1;89.88
15631;5210;274;3;43.03
15632;5210;108;1;53.06
15633;5210;287;1;82.17
15634;5210;93;3;177.34
15635;5211;214;2;180.06
15636;5211;4;1;15.69
15637;5211;222;3;207.75
15638;5211;200;2;209.0
15639;5212;274;3;43.03
15640;5212;96;1;318.43
15641;5212;151;2;14.87
15642;5212;242;2;66.96
15643;5212;164;2;38.45
15644;5213;208;1;26.03
15645;5213;147;1;15.53
15646;5213;158;1;219.43
15647;5213;114;2;81.1
15648;5214;39;3;42.14
15649;5215;288;1;430.61
15650;5216;164;2;38.45
15651;5217;164;2;38.45
15652;5218;47;2;10.35
15653;5219;73;2;47.55
15654;5219;179;3;16.67
15655;5219;206;2;30.23
15656;5220;52;3;198.57
15657;5220;21;1;27.77
15658;5220;103;1;60.73
15659;5220;74;2;13.44
15660;5221;147;3;15.53
15661;5222;156;3;51.61
15662;5223;64;1;63.91
15663;5223;227;3;128.22
15664;5223;111;2;28.98
15665;5223;192;2;139.65
15666;5223;38;2;136.67
15667;5224;68;2;208.07
15668;5224;8;2;295.75
15669;5224;76;2;23.8
15670;5224;299;1;93.25
15671;5224;210;3;230.86
15672;5225;9;1;134.64
15673;5226;190;2;16.04
15674;5226;147;3;15.53
15675;5226;17;2;66.06
15676;5226;126;2;333.38
15677;5226;205;2;54.75
15678;5227;294;3;73.58
15679;5227;55;3;105.96
15680;5227;52;2;198.57
15681;5227;212;3;167.62
15682;5228;133;3;129.76
15683;5228;126;2;333.38
15684;5228;25;3;36.6
15685;5228;155;2;75.12
15686;5229;95;3;11.53
15687;5230;75;2;176.39
15688;5231;3;1;355.2
15689;5231;287;1;82.17
15690;5231;92;1;338.54
15691;5231;123;1;70.77
15692;5232;92;2;338.54
15693;5232;260;2;183.92
15694;5232;200;3;209.0
15695;5232;189;3;298.51
15696;5233;260;1;183.92
15697;5233;68;1;208.07
15698;5234;50;1;63.53
15699;5234;77;3;137.95
15700;5234;115;3;45.38
15701;5234;250;3;45.33
15702;5234;13;2;97.98
15703;5235;102;2;79.45
15704;5236;160;2;62.31
15705;5237;223;3;12.9
15706;5237;50;1;63.53
15707;5237;28;1;98.17
15708;5237;167;1;40.59
15709;5237;192;2;139.65
15710;5238;197;2;109.76
15711;5238;141;3;62.63
15712;5238;24;1;171.7
15713;5238;133;1;129.76
15714;5238;4;1;15.69
15715;5239;280;3;194.11
15716;5239;111;1;28.98
15717;5239;125;1;136.07
15718;5239;27;2;257.64
15719;5239;81;1;83.86
15720;5240;288;3;430.61
15721;5240;89;2;376.3
15722;5241;285;1;108.9
15723;5241;168;1;36.16
15724;5242;185;2;47.76
15725;5242;255;2;63.76
15726;5242;101;1;337.71
15727;5242;151;2;14.87
15728;5243;88;1;271.98
15729;5243;269;3;27.35
15730;5243;111;1;28.98
15731;5243;214;3;180.06
15732;5243;295;3;401.67
15733;5244;121;1;102.0
15734;5244;41;3;202.78
15735;5244;225;2;14.43
15736;5244;121;2;102.0
15737;5244;81;3;83.86
15738;5245;300;2;105.48
15739;5245;117;3;187.28
15740;5245;183;3;83.98
15741;5246;173;1;44.37
15742;5246;283;2;114.46
15743;5246;41;2;202.78
15744;5247;237;2;11.53
15745;5248;249;3;94.89
15746;5248;59;3;107.83
15747;5248;40;2;165.59
15748;5248;72;1;136.88
15749;5249;236;1;27.58
15750;5249;101;2;337.71
15751;5249;213;2;29.38
15752;5249;226;1;105.33
15753;5249;230;3;163.67
15754;5250;145;2;77.19
15755;5250;209;1;110.99
15756;5250;96;2;318.43
15757;5251;121;1;102.0
15758;5252;152;2;210.67
15759;5252;111;1;28.98
15760;5253;221;1;182.12
15761;5253;5;1;99.57
15762;5253;261;2;138.08
15763;5254;271;2;134.08
15764;5254;77;3;137.95
15765;5254;91;3;48.19
15766;5255;260;3;183.92
15767;5256;94;3;191.51
15768;5256;226;3;105.33
15769;5257;22;1;231.52
15770;5258;53;1;51.23
15771;5258;164;2;38.45
15772;5258;292;2;115.69
15773;5259;186;2;24.83
15774;5260;39;1;42.14
15775;5261;265;2;194.8
15776;5262;28;1;98.17
15777;5262;210;2;230.86
15778;5262;107;1;57.11
15779;5262;26;2;73.19
15780;5263;106;2;63.95
15781;5264;277;1;141.51
15782;5264;125;1;136.07
15783;5264;236;3;27.58
15784;5265;123;2;70.77
15785;5265;152;1;210.67
15786;5265;263;2;58.98
15787;5265;200;2;209.0
15788;5265;3;2;355.2
15789;5266;273;3;197.68
15790;5267;150;3;51.66
15791;5267;9;2;134.64
15792;5268;171;1;59.0
15793;5269;39;2;42.14
15794;5270;8;1;295.75
15795;5270;242;2;66.96
15796;5271;278;1;58.03
15797;5271;4;1;15.69
15798;5271;13;1;97.98
15799;5272;179;3;16.67
15800;5272;166;2;36.18
15801;5272;33;1;98.43
15802;5272;161;1;66.77
15803;5272;94;1;191.51
15804;5273;105;3;19.14
15805;5273;286;2;23.1
15806;5273;276;3;77.1
15807;5274;219;1;18.89
15808;5274;132;3;76.68
15809;5274;60;1;69.22
15810;5275;99;1;18.5
15811;5276;45;2;206.86
15812;5276;78;1;18.59
15813;5277;266;1;78.95
15814;5277;132;3;76.68
15815;5277;201;2;55.38
15816;5277;171;2;59.0
15817;5278;102;1;79.45
15818;5278;125;3;136.07
15819;5278;69;3;100.84
15820;5279;222;2;207.75
15821;5279;263;3;58.98
15822;5279;24;2;171.7
15823;5280;145;3;77.19
15824;5281;69;3;100.84
15825;5281;191;3;144.67
15826;5281;169;1;117.44
15827;5281;37;1;125.9
15828;5281;144;3;46.76
15829;5282;156;3;51.61
15830;5282;65;3;165.71
